Aimag,Year,Season,Seasonal_Temp_C
Bayankhongor,1999,MAM,3.581963919393694
Bayankhongor,1999,SON,1.422140867605172
Bayankhongor,2000,DJF,-15.177553990202107
Bayankhongor,2000,JJA,19.3683888561321
Bayankhongor,2000,MAM,4.7764568592767525
Bayankhongor,2000,SON,-0.3227709500294584
Bayankhongor,2001,DJF,-13.968560666258206
Bayankhongor,2001,JJA,19.929803274862444
Bayankhongor,2001,MAM,4.687601955581783
Bayankhongor,2001,SON,2.898343298570188
Bayankhongor,2002,DJF,-14.185544725334095
Bayankhongor,2002,JJA,20.995566160573922
Bayankhongor,2002,MAM,2.8628396472091424
Bayankhongor,2002,SON,1.5178426490639967
Bayankhongor,2003,DJF,-15.241277044524164
Bayankhongor,2003,JJA,17.508877198801123
Bayankhongor,2003,MAM,2.1821043770268505
Bayankhongor,2003,SON,0.4913473213244012
Bayankhongor,2004,DJF,-14.087414589168118
Bayankhongor,2004,JJA,18.895066209709142
Bayankhongor,2004,MAM,5.654644698616866
Bayankhongor,2004,SON,1.2841956564465635
Bayankhongor,2005,DJF,-17.489862391633785
Bayankhongor,2005,JJA,19.429892332448922
Bayankhongor,2005,MAM,4.526840728183985
Bayankhongor,2005,SON,2.146573351014358
Bayankhongor,2006,DJF,-15.400560064735629
Bayankhongor,2006,JJA,18.964101193985872
Bayankhongor,2006,MAM,3.8491201724646453
Bayankhongor,2006,SON,3.887531438863525
Bayankhongor,2007,DJF,-11.702808293756426
Bayankhongor,2007,JJA,19.89605198506292
Bayankhongor,2007,MAM,4.575894951970345
Bayankhongor,2007,SON,2.1901974851980377
Bayankhongor,2008,DJF,-16.653958600122202
Bayankhongor,2008,JJA,19.488257296580212
Bayankhongor,2008,MAM,5.7315395907036395
Bayankhongor,2008,SON,3.330232670622075
Bayankhongor,2009,DJF,-13.896820101947881
Bayankhongor,2009,JJA,18.71907613502361
Bayankhongor,2009,MAM,6.194377625663348
Bayankhongor,2009,SON,1.5167624179672372
Bayankhongor,2010,DJF,-16.187962811547983
Bayankhongor,2010,JJA,19.842849289996092
Bayankhongor,2010,MAM,1.509622696210776
Bayankhongor,2010,SON,3.331776783301418
Bayankhongor,2011,DJF,-16.489110368452707
Bayankhongor,2011,JJA,19.1942582424332
Bayankhongor,2011,MAM,3.2673916030979986
Bayankhongor,2011,SON,1.621322190386717
Bayankhongor,2012,DJF,-16.644267661616464
Bayankhongor,2012,JJA,18.80215150845128
Bayankhongor,2012,MAM,4.24236622936323
Bayankhongor,2012,SON,0.2619742531446768
Bayankhongor,2013,DJF,-15.611804491918768
Bayankhongor,2013,JJA,18.406784959709142
Bayankhongor,2013,MAM,6.392102741745306
Bayankhongor,2013,SON,2.425339263340235
Bayankhongor,2014,DJF,-14.112969222158732
Bayankhongor,2014,JJA,18.004052734375023
Bayankhongor,2014,MAM,5.30564164455584
Bayankhongor,2014,SON,2.464273551125219
Bayankhongor,2015,DJF,-12.853673500684799
Bayankhongor,2015,JJA,18.562317892590432
Bayankhongor,2015,MAM,4.699795167551123
Bayankhongor,2015,SON,1.8801929449885373
Bayankhongor,2016,DJF,-15.03691586668384
Bayankhongor,2016,JJA,18.80420904579405
Bayankhongor,2016,MAM,5.2268563900354
Bayankhongor,2016,SON,2.090774814437793
Bayankhongor,2017,DJF,-12.684893539716589
Bayankhongor,2017,JJA,20.335726218553482
Bayankhongor,2017,MAM,5.728884753341218
Bayankhongor,2017,SON,2.0243860784566854
Bayankhongor,2018,DJF,-14.73046904749838
Bayankhongor,2018,JJA,19.64746922906842
Bayankhongor,2018,MAM,7.580858760809772
Bayankhongor,2018,SON,1.5330050870307814
Bayankhongor,2019,DJF,-16.945540479743983
Bayankhongor,2019,JJA,19.11215636055427
Bayankhongor,2019,MAM,5.209170781741375
Bayankhongor,2019,SON,3.5647063729148467
Bayankhongor,2020,DJF,-12.173313918203654
Bayankhongor,2020,JJA,18.660014064956783
Bayankhongor,2020,MAM,6.045224977889173
Bayankhongor,2020,SON,1.2618352926002585
Bayankhongor,2021,DJF,-14.385362694698287
Bayankhongor,2021,JJA,17.879967877849865
Bayankhongor,2021,MAM,5.209109362716218
Bayankhongor,2021,SON,2.2979608115910213
Bayankhongor,2022,DJF,-14.116133549528278
Bayankhongor,2022,JJA,19.52291298152518
Bayankhongor,2022,MAM,5.482301186615588
Bayankhongor,2022,SON,2.6178268240682963
Bayankhongor,2023,DJF,-13.883647904306065
Bayankhongor,2023,JJA,20.383144776926123
Bayankhongor,2023,MAM,3.7234583824685763
Bayankhongor,2023,SON,3.5434530390133876
Bayankhongor,2024,DJF,-15.162424421010504
Bayankhongor,2024,JJA,20.30964770047172
Bayankhongor,2024,MAM,6.77195177378147
Bayankhongor,2024,SON,3.133238057070581
Bayankhongor,2025,DJF,-14.275097694636868
Bayankhongor,2025,JJA,19.72819071835694
Bayankhongor,2025,MAM,5.3066059232508085
Bayankhongor,2025,SON,1.0469600653498654
Bayankhongor,2026,DJF,-13.172715442585472
Bulgan,1970,DJF,-20.00420757791268
Bulgan,1970,JJA,16.472799196105093
Bulgan,1970,MAM,-0.9921852001245244
Bulgan,1970,SON,-2.6287199600882927
Bulgan,1971,DJF,-20.93958373138868
Bulgan,1971,JJA,14.69060801630437
Bulgan,1971,MAM,0.010682567651743751
Bulgan,1971,SON,0.3757603742074503
Bulgan,1972,DJF,-20.25854483341823
Bulgan,1972,JJA,15.393435801630456
Bulgan,1972,MAM,2.7882563051970335
Bulgan,1972,SON,-2.2292581309442707
Bulgan,1973,DJF,-18.676195083839286
Bulgan,1973,JJA,14.92601619112321
Bulgan,1973,MAM,1.1672943557518343
Bulgan,1973,SON,-0.20403999660323813
Bulgan,1974,DJF,-18.441559634001337
Bulgan,1974,JJA,16.091677989130456
Bulgan,1974,MAM,0.932623910212885
Bulgan,1974,SON,-1.8716876486073142
Bulgan,1975,DJF,-17.838774882883243
Bulgan,1975,JJA,15.440395720108716
Bulgan,1975,MAM,1.3955693783967618
Bulgan,1975,SON,-0.753776572407133
Bulgan,1976,DJF,-18.03617634427718
Bulgan,1976,JJA,14.272692340353284
Bulgan,1976,MAM,-0.9655619303385189
Bulgan,1976,SON,-3.33476403277851
Bulgan,1977,DJF,-21.965776659094747
Bulgan,1977,JJA,16.06643950973734
Bulgan,1977,MAM,0.33032898833788504
Bulgan,1977,SON,1.381454335088338
Bulgan,1978,DJF,-16.318515965558458
Bulgan,1978,JJA,15.636829851675746
Bulgan,1978,MAM,2.1638830212579485
Bulgan,1978,SON,0.11185983851338324
Bulgan,1979,DJF,-17.8384932587112
Bulgan,1979,JJA,16.12265200407611
Bulgan,1979,MAM,0.29380342787592856
Bulgan,1979,SON,-0.4114507260529664
Bulgan,1980,DJF,-18.246660945726457
Bulgan,1980,JJA,16.663402258831542
Bulgan,1980,MAM,-1.4792992633321784
Bulgan,1980,SON,-0.6471056951992527
Bulgan,1981,DJF,-19.460551353122856
Bulgan,1981,JJA,15.643092589447486
Bulgan,1981,MAM,3.594183084239153
Bulgan,1981,SON,-3.4138072138247053
Bulgan,1982,DJF,-18.657500855819016
Bulgan,1982,JJA,15.180364724864152
Bulgan,1982,MAM,2.196258633378646
Bulgan,1982,SON,0.09163552989132709
Bulgan,1983,DJF,-18.958540952378403
Bulgan,1983,JJA,14.396422101449298
Bulgan,1983,MAM,1.4339383774909649
Bulgan,1983,SON,0.2603106070256115
Bulgan,1984,DJF,-20.599326833089172
Bulgan,1984,JJA,14.82461291326995
Bulgan,1984,MAM,1.1240394481714449
Bulgan,1984,SON,-0.8323416447293703
Bulgan,1985,DJF,-20.161222065358903
Bulgan,1985,JJA,14.690894616168501
Bulgan,1985,MAM,0.08380799224413506
Bulgan,1985,SON,-1.28588902570197
Bulgan,1986,DJF,-19.558684274424657
Bulgan,1986,JJA,15.974101279438427
Bulgan,1986,MAM,1.326240517436617
Bulgan,1986,SON,-1.521496007062364
Bulgan,1987,DJF,-17.56259207241775
Bulgan,1987,JJA,15.253001868206542
Bulgan,1987,MAM,1.3750965063122962
Bulgan,1987,SON,-2.310561216050277
Bulgan,1988,DJF,-17.968369713382423
Bulgan,1988,JJA,15.421451822916687
Bulgan,1988,MAM,0.6513252590013814
Bulgan,1988,SON,1.3773924012115264
Bulgan,1989,DJF,-16.955419037307497
Bulgan,1989,JJA,15.113353430706542
Bulgan,1989,MAM,3.295379727128646
Bulgan,1989,SON,-0.4750422823256113
Bulgan,1990,DJF,-15.855234472302403
Bulgan,1990,JJA,14.589215353260892
Bulgan,1990,MAM,3.001554715806182
Bulgan,1990,SON,0.8660982436028307
Bulgan,1991,DJF,-16.980613675324793
Bulgan,1991,JJA,16.17490871263589
Bulgan,1991,MAM,0.8006676715353488
Bulgan,1991,SON,0.15092631906705173
Bulgan,1992,DJF,-16.859400121716465
Bulgan,1992,JJA,15.138945737092412
Bulgan,1992,MAM,2.9431538015172327
Bulgan,1992,SON,-1.0205090508944519
Bulgan,1993,DJF,-17.856295234569583
Bulgan,1993,JJA,14.933478402400384
Bulgan,1993,MAM,2.0102128623188635
Bulgan,1993,SON,-0.9985381637794156
Bulgan,1994,DJF,-17.39145596269246
Bulgan,1994,JJA,15.804352779664876
Bulgan,1994,MAM,2.2761501146399685
Bulgan,1994,SON,0.17371896937275824
Bulgan,1995,DJF,-15.954202314736165
Bulgan,1995,JJA,15.894649428215601
Bulgan,1995,MAM,1.0057864866395154
Bulgan,1995,SON,1.2740753616112093
Bulgan,1996,DJF,-18.028529534823633
Bulgan,1996,JJA,15.653134199501833
Bulgan,1996,MAM,1.4460109544837183
Bulgan,1996,SON,-2.099363819067006
Bulgan,1997,DJF,-15.619337297522483
Bulgan,1997,JJA,16.14226817255437
Bulgan,1997,MAM,4.600442283740965
Bulgan,1997,SON,0.12029728543933434
Bulgan,1998,DJF,-15.629902184527833
Bulgan,1998,JJA,16.203076879529007
Bulgan,1998,MAM,3.2372229534646966
Bulgan,1998,SON,0.9026361880095336
Bulgan,1999,DJF,-14.924838654891284
Bulgan,1999,JJA,16.83048644134966
Bulgan,1999,MAM,1.0706084762794612
Bulgan,1999,SON,0.015429156759533607
Bulgan,2000,DJF,-18.80994992463483
Bulgan,2000,JJA,17.87671393795292
Bulgan,2000,MAM,3.5703846807065447
Bulgan,2000,SON,-2.6411277881566804
Bulgan,2001,DJF,-20.293205062202766
Bulgan,2001,JJA,17.921986101675746
Bulgan,2001,MAM,2.6093410326087185
Bulgan,2001,SON,0.9672750721807293
Bulgan,2002,DJF,-16.135735243645247
Bulgan,2002,JJA,19.234128736413066
Bulgan,2002,MAM,2.9906250000000227
Bulgan,2002,SON,-1.9157926255377944
Bulgan,2003,DJF,-18.6163737753163
Bulgan,2003,JJA,16.45525291553444
Bulgan,2003,MAM,1.4437212515568616
Bulgan,2003,SON,-1.380758058852021
Bulgan,2004,DJF,-17.134754534735176
Bulgan,2004,JJA,16.788115658967413
Bulgan,2004,MAM,2.5776642287987093
Bulgan,2004,SON,0.02811650815219665
Bulgan,2005,DJF,-20.693653681658294
Bulgan,2005,JJA,17.491463569972847
Bulgan,2005,MAM,2.1859304234601677
Bulgan,2005,SON,1.5071080304574502
Bulgan,2006,DJF,-18.242441724694274
Bulgan,2006,JJA,16.44171195652176
Bulgan,2006,MAM,1.1148288892663272
Bulgan,2006,SON,1.2322875091995245
Bulgan,2007,DJF,-13.867862225960971
Bulgan,2007,JJA,18.070137001811617
Bulgan,2007,MAM,3.5865253835484827
Bulgan,2007,SON,0.7256444074105752
Bulgan,2008,DJF,-17.982192020139813
Bulgan,2008,JJA,16.75481346240944
Bulgan,2008,MAM,3.757682999320675
Bulgan,2008,SON,1.8048826355865264
Bulgan,2009,DJF,-17.170265164582606
Bulgan,2009,JJA,16.26881793478263
Bulgan,2009,MAM,4.102130923063881
Bulgan,2009,SON,-0.5196704809216258
Bulgan,2010,DJF,-21.572911934230618
Bulgan,2010,JJA,17.362104421422124
Bulgan,2010,MAM,-0.24445500028303885
Bulgan,2010,SON,1.1458935723788723
Bulgan,2011,DJF,-19.319154733851313
Bulgan,2011,JJA,17.02720717278082
Bulgan,2011,MAM,1.2707263891247962
Bulgan,2011,SON,-0.6679810454879754
Bulgan,2012,DJF,-20.110585442142188
Bulgan,2012,JJA,16.00807574728263
Bulgan,2012,MAM,2.2347302423007473
Bulgan,2012,SON,-0.6074487658514265
Bulgan,2013,DJF,-21.143669150532133
Bulgan,2013,JJA,15.935647361865962
Bulgan,2013,MAM,2.3288836050724866
Bulgan,2013,SON,0.34034494593525827
Bulgan,2014,DJF,-16.701733376323293
Bulgan,2014,JJA,16.09399555593299
Bulgan,2014,MAM,3.761016049592414
Bulgan,2014,SON,0.21518749292348288
Bulgan,2015,DJF,-15.504994677115157
Bulgan,2015,JJA,18.155830361186617
Bulgan,2015,MAM,2.6556959069293704
Bulgan,2015,SON,-0.032732888926607695
Bulgan,2016,DJF,-17.811784296450387
Bulgan,2016,JJA,17.165500452898574
Bulgan,2016,MAM,3.3107641247735735
Bulgan,2016,SON,-1.6789785965629018
Bulgan,2017,DJF,-16.311833168803762
Bulgan,2017,JJA,18.182271852355093
Bulgan,2017,MAM,4.4135756340579935
Bulgan,2017,SON,0.028304478742097013
Bulgan,2018,DJF,-16.847201162144735
Bulgan,2018,JJA,17.128118631114152
Bulgan,2018,MAM,5.316910099637704
Bulgan,2018,SON,0.09568640667461513
Bulgan,2019,DJF,-18.696479819477446
Bulgan,2019,JJA,17.356053979846035
Bulgan,2019,MAM,3.697723477128646
Bulgan,2019,SON,0.8373241479846242
Bulgan,2020,DJF,-16.15247949793717
Bulgan,2020,JJA,16.983686452672124
Bulgan,2020,MAM,4.360809414628646
Bulgan,2020,SON,0.6101849099864358
Bulgan,2021,DJF,-16.54722901496332
Bulgan,2021,JJA,16.074704908288066
Bulgan,2021,MAM,3.014660467617776
Bulgan,2021,SON,0.9317207668138814
Bulgan,2022,DJF,-16.651776211503602
Bulgan,2022,JJA,15.920793704710166
Bulgan,2022,MAM,3.4398685178895154
Bulgan,2022,SON,0.06494282155799375
Bulgan,2023,DJF,-17.19643520410508
Bulgan,2023,JJA,17.086752717391324
Bulgan,2023,MAM,1.8537222599637908
Bulgan,2023,SON,1.0328613281250227
Bulgan,2024,DJF,-18.89313774661739
Bulgan,2024,JJA,18.360275135869585
Bulgan,2024,MAM,4.716727524909443
Bulgan,2024,SON,1.861854088824751
Bulgan,2025,DJF,-15.702719337352788
Bulgan,2025,JJA,17.78564594655799
Bulgan,2025,MAM,4.4441710541214
Bulgan,2025,SON,-0.42728359941120914
Bulgan,2026,DJF,-17.11520199983014
Darkhan-Uul,1970,DJF,-19.897472127278622
Darkhan-Uul,1970,JJA,17.71248553240743
Darkhan-Uul,1970,MAM,-0.24371609157983837
Darkhan-Uul,1970,SON,-0.949372920283542
Darkhan-Uul,1971,DJF,-20.530485817238112
Darkhan-Uul,1971,JJA,16.383691406250023
Darkhan-Uul,1971,MAM,0.4935659903067357
Darkhan-Uul,1971,SON,0.9753571686921524
Darkhan-Uul,1972,DJF,-18.95725719310617
Darkhan-Uul,1972,JJA,17.133673321759282
Darkhan-Uul,1972,MAM,2.815551305700254
Darkhan-Uul,1972,SON,-0.7189900716145606
Darkhan-Uul,1973,DJF,-18.480390647605592
Darkhan-Uul,1973,JJA,16.35262225115743
Darkhan-Uul,1973,MAM,1.915095124421319
Darkhan-Uul,1973,SON,0.3042914496528005
Darkhan-Uul,1974,DJF,-18.713083224826367
Darkhan-Uul,1974,JJA,17.930403645833355
Darkhan-Uul,1974,MAM,0.5727150245949302
Darkhan-Uul,1974,SON,-2.0952740704571533
Darkhan-Uul,1975,DJF,-19.227301025390602
Darkhan-Uul,1975,JJA,16.90166739004632
Darkhan-Uul,1975,MAM,2.186796513310208
Darkhan-Uul,1975,SON,1.1203427915220134
Darkhan-Uul,1976,DJF,-18.862595056604434
Darkhan-Uul,1976,JJA,16.663539858217614
Darkhan-Uul,1976,MAM,0.11183969003185144
Darkhan-Uul,1976,SON,-0.828740324797431
Darkhan-Uul,1977,DJF,-21.71826838740594
Darkhan-Uul,1977,JJA,18.10796621817132
Darkhan-Uul,1977,MAM,1.6858787254051153
Darkhan-Uul,1977,SON,1.599676739728032
Darkhan-Uul,1978,DJF,-17.888966200086784
Darkhan-Uul,1978,JJA,16.885436559606504
Darkhan-Uul,1978,MAM,1.6952973542390273
Darkhan-Uul,1978,SON,0.4726863154658792
Darkhan-Uul,1979,DJF,-18.827819146050324
Darkhan-Uul,1979,JJA,17.915393518518542
Darkhan-Uul,1979,MAM,1.352590603298634
Darkhan-Uul,1979,SON,-0.4638359917534495
Darkhan-Uul,1980,DJF,-20.85488541214552
Darkhan-Uul,1980,JJA,19.46683485243058
Darkhan-Uul,1980,MAM,-1.0674092610676855
Darkhan-Uul,1980,SON,-0.2511465567129402
Darkhan-Uul,1981,DJF,-20.211132925528045
Darkhan-Uul,1981,JJA,16.93044885706021
Darkhan-Uul,1981,MAM,3.491999421296319
Darkhan-Uul,1981,SON,-2.4526778609664124
Darkhan-Uul,1982,DJF,-18.746994470666934
Darkhan-Uul,1982,JJA,16.817493127893542
Darkhan-Uul,1982,MAM,2.4143717447916893
Darkhan-Uul,1982,SON,1.2969039351852079
Darkhan-Uul,1983,DJF,-17.77071284541375
Darkhan-Uul,1983,JJA,15.785564959490763
Darkhan-Uul,1983,MAM,2.111528862847245
Darkhan-Uul,1983,SON,1.5386788827401847
Darkhan-Uul,1984,DJF,-18.792254864727987
Darkhan-Uul,1984,JJA,16.80307978877317
Darkhan-Uul,1984,MAM,1.9383777759693515
Darkhan-Uul,1984,SON,0.00863828305847181
Darkhan-Uul,1985,DJF,-21.20248458297162
Darkhan-Uul,1985,JJA,16.757470703125023
Darkhan-Uul,1985,MAM,0.908270489728032
Darkhan-Uul,1985,SON,0.4047734013310413
Darkhan-Uul,1986,DJF,-19.606579702871795
Darkhan-Uul,1986,JJA,18.24860026041669
Darkhan-Uul,1986,MAM,2.7144476996528004
Darkhan-Uul,1986,SON,0.6268893771701616
Darkhan-Uul,1987,DJF,-19.41587253146699
Darkhan-Uul,1987,JJA,17.297319878472244
Darkhan-Uul,1987,MAM,1.3112189398871754
Darkhan-Uul,1987,SON,0.2310809100115968
Darkhan-Uul,1988,DJF,-17.905121866861958
Darkhan-Uul,1988,JJA,16.789236111111133
Darkhan-Uul,1988,MAM,0.37300573278358756
Darkhan-Uul,1988,SON,2.214097312644699
Darkhan-Uul,1989,DJF,-16.46804628725403
Darkhan-Uul,1989,JJA,17.08994502314817
Darkhan-Uul,1989,MAM,4.524397786458356
Darkhan-Uul,1989,SON,-0.8501342773437273
Darkhan-Uul,1990,DJF,-19.537458518699342
Darkhan-Uul,1990,JJA,16.713136574074095
Darkhan-Uul,1990,MAM,3.135671657986134
Darkhan-Uul,1990,SON,2.2613340024595137
Darkhan-Uul,1991,DJF,-18.271908682363982
Darkhan-Uul,1991,JJA,17.783403862847244
Darkhan-Uul,1991,MAM,1.2454219111690041
Darkhan-Uul,1991,SON,0.666288700810208
Darkhan-Uul,1992,DJF,-18.11788872612845
Darkhan-Uul,1992,JJA,16.782354962384282
Darkhan-Uul,1992,MAM,3.563148328993078
Darkhan-Uul,1992,SON,-0.8872436523437273
Darkhan-Uul,1993,DJF,-19.319530232747372
Darkhan-Uul,1993,JJA,17.066643156828725
Darkhan-Uul,1993,MAM,2.1996274594907637
Darkhan-Uul,1993,SON,-0.1653424298321532
Darkhan-Uul,1994,DJF,-16.64522965042677
Darkhan-Uul,1994,JJA,18.141820384837985
Darkhan-Uul,1994,MAM,3.4064575195312727
Darkhan-Uul,1994,SON,0.797331181278958
Darkhan-Uul,1995,DJF,-16.87342597113713
Darkhan-Uul,1995,JJA,17.362758608217614
Darkhan-Uul,1995,MAM,1.337530743634282
Darkhan-Uul,1995,SON,2.0039724844473605
Darkhan-Uul,1996,DJF,-18.019334468135103
Darkhan-Uul,1996,JJA,17.15995912905095
Darkhan-Uul,1996,MAM,2.39778826678243
Darkhan-Uul,1996,SON,-1.0553909866897921
Darkhan-Uul,1997,DJF,-17.258218157732905
Darkhan-Uul,1997,JJA,17.704980468750023
Darkhan-Uul,1997,MAM,5.132271773726875
Darkhan-Uul,1997,SON,0.30458532262733756
Darkhan-Uul,1998,DJF,-16.20967768916375
Darkhan-Uul,1998,JJA,17.38629557291669
Darkhan-Uul,1998,MAM,4.151843713831041
Darkhan-Uul,1998,SON,0.37298312717016163
Darkhan-Uul,1999,DJF,-16.67061631944442
Darkhan-Uul,1999,JJA,18.99493815104169
Darkhan-Uul,1999,MAM,1.8158270941840504
Darkhan-Uul,1999,SON,0.556486454716458
Darkhan-Uul,2000,DJF,-18.621320823386842
Darkhan-Uul,2000,JJA,19.928179253472244
Darkhan-Uul,2000,MAM,4.9241283275463195
Darkhan-Uul,2000,SON,-2.5078694661458107
Darkhan-Uul,2001,DJF,-22.098499326352698
Darkhan-Uul,2001,JJA,20.4893500434028
Darkhan-Uul,2001,MAM,2.746249276620393
Darkhan-Uul,2001,SON,2.334711823640069
Darkhan-Uul,2002,DJF,-16.698842253508367
Darkhan-Uul,2002,JJA,21.36189959490743
Darkhan-Uul,2002,MAM,3.956499565972245
Darkhan-Uul,2002,SON,-1.9897408944588892
Darkhan-Uul,2003,DJF,-19.24602582013163
Darkhan-Uul,2003,JJA,18.27107024016206
Darkhan-Uul,2003,MAM,2.881594735604768
Darkhan-Uul,2003,SON,-1.379205096209468
Darkhan-Uul,2004,DJF,-18.322694453486665
Darkhan-Uul,2004,JJA,18.74832899305558
Darkhan-Uul,2004,MAM,1.7464719419126384
Darkhan-Uul,2004,SON,1.4531720196759486
Darkhan-Uul,2005,DJF,-21.638762184425612
Darkhan-Uul,2005,JJA,19.488391565393542
Darkhan-Uul,2005,MAM,1.8628038194444672
Darkhan-Uul,2005,SON,2.32784197771993
Darkhan-Uul,2006,DJF,-18.32223442925345
Darkhan-Uul,2006,JJA,18.30547598379632
Darkhan-Uul,2006,MAM,1.7907642505787265
Darkhan-Uul,2006,SON,2.035966209129074
Darkhan-Uul,2007,DJF,-13.214381917317686
Darkhan-Uul,2007,JJA,19.698017939814836
Darkhan-Uul,2007,MAM,4.30298258463544
Darkhan-Uul,2007,SON,2.034171323423055
Darkhan-Uul,2008,DJF,-17.987353176540775
Darkhan-Uul,2008,JJA,18.553685619212985
Darkhan-Uul,2008,MAM,4.349773943865763
Darkhan-Uul,2008,SON,2.4051870840567355
Darkhan-Uul,2009,DJF,-17.29677881311485
Darkhan-Uul,2009,JJA,17.897706886574095
Darkhan-Uul,2009,MAM,4.730061396846088
Darkhan-Uul,2009,SON,-0.15110541449650505
Darkhan-Uul,2010,DJF,-21.13266545048464
Darkhan-Uul,2010,JJA,18.799770326967614
Darkhan-Uul,2010,MAM,0.5570063838252542
Darkhan-Uul,2010,SON,1.670813214337407
Darkhan-Uul,2011,DJF,-18.511371640805823
Darkhan-Uul,2011,JJA,18.761973741319466
Darkhan-Uul,2011,MAM,2.714986843533009
Darkhan-Uul,2011,SON,1.0464326081452773
Darkhan-Uul,2012,DJF,-19.976147008825208
Darkhan-Uul,2012,JJA,17.43342375578706
Darkhan-Uul,2012,MAM,3.1718677662037265
Darkhan-Uul,2012,SON,0.37902560763891163
Darkhan-Uul,2013,DJF,-22.199490469473357
Darkhan-Uul,2013,JJA,17.73711660879632
Darkhan-Uul,2013,MAM,2.8359483506944674
Darkhan-Uul,2013,SON,1.8935361508970134
Darkhan-Uul,2014,DJF,-16.837442920826078
Darkhan-Uul,2014,JJA,17.782174117476874
Darkhan-Uul,2014,MAM,4.606682219328726
Darkhan-Uul,2014,SON,1.147627766927106
Darkhan-Uul,2015,DJF,-16.54484772858794
Darkhan-Uul,2015,JJA,20.229928023726874
Darkhan-Uul,2015,MAM,3.0454119646990967
Darkhan-Uul,2015,SON,0.9465666594328931
Darkhan-Uul,2016,DJF,-16.467761456524862
Darkhan-Uul,2016,JJA,18.827412471064836
Darkhan-Uul,2016,MAM,3.918983289930578
Darkhan-Uul,2016,SON,-1.783318865740718
Darkhan-Uul,2017,DJF,-17.557781530309583
Darkhan-Uul,2017,JJA,20.012887008101874
Darkhan-Uul,2017,MAM,4.980877459490763
Darkhan-Uul,2017,SON,0.3616362395110181
Darkhan-Uul,2018,DJF,-17.138479049117453
Darkhan-Uul,2018,JJA,18.520003255208355
Darkhan-Uul,2018,MAM,5.0597077546296525
Darkhan-Uul,2018,SON,1.2204167118779163
Darkhan-Uul,2019,DJF,-18.28521491156682
Darkhan-Uul,2019,JJA,18.921786385995393
Darkhan-Uul,2019,MAM,4.311724175347245
Darkhan-Uul,2019,SON,1.2307734736690041
Darkhan-Uul,2020,DJF,-15.927698658130764
Darkhan-Uul,2020,JJA,18.299969256365763
Darkhan-Uul,2020,MAM,5.2586823640046525
Darkhan-Uul,2020,SON,1.6211543330440041
Darkhan-Uul,2021,DJF,-16.882306586371506
Darkhan-Uul,2021,JJA,17.184752965856504
Darkhan-Uul,2021,MAM,3.58649992766206
Darkhan-Uul,2021,SON,1.411683937355347
Darkhan-Uul,2022,DJF,-15.356090856481458
Darkhan-Uul,2022,JJA,17.14629629629632
Darkhan-Uul,2022,MAM,4.101925998263912
Darkhan-Uul,2022,SON,0.9506040219907634
Darkhan-Uul,2023,DJF,-18.080845472547722
Darkhan-Uul,2023,JJA,18.48078703703706
Darkhan-Uul,2023,MAM,2.6159866898148376
Darkhan-Uul,2023,SON,2.238952184606504
Darkhan-Uul,2024,DJF,-20.045574499059583
Darkhan-Uul,2024,JJA,19.968688512731504
Darkhan-Uul,2024,MAM,4.835206886574097
Darkhan-Uul,2024,SON,2.3951004593460876
Darkhan-Uul,2025,DJF,-18.036579160337073
Darkhan-Uul,2025,JJA,19.66848596643521
Darkhan-Uul,2025,MAM,5.10407805266206
Darkhan-Uul,2025,SON,0.3030074508102079
Darkhan-Uul,2026,DJF,-18.923390028211784
Dornod,1970,DJF,-21.040681012471495
Dornod,1970,JJA,19.903187391493077
Dornod,1970,MAM,0.32516411675349494
Dornod,1970,SON,0.11653510199655051
Dornod,1971,DJF,-19.64117194281682
Dornod,1971,JJA,18.734944661458357
Dornod,1971,MAM,1.129802788628495
Dornod,1971,SON,1.440310329861134
Dornod,1972,DJF,-20.26319058736163
Dornod,1972,JJA,17.924468315972245
Dornod,1972,MAM,2.1051798502604395
Dornod,1972,SON,-0.32713080512150505
Dornod,1973,DJF,-19.344620429144943
Dornod,1973,JJA,18.7206732855903
Dornod,1973,MAM,1.6013563368055783
Dornod,1973,SON,1.8505398220486338
Dornod,1974,DJF,-18.167887369791643
Dornod,1974,JJA,18.811572265625024
Dornod,1974,MAM,0.7184244791666894
Dornod,1974,SON,-0.6140258789062273
Dornod,1975,DJF,-18.520549752977136
Dornod,1975,JJA,18.741086154513912
Dornod,1975,MAM,3.432080078125023
Dornod,1975,SON,1.9178697374132172
Dornod,1976,DJF,-16.998593224419466
Dornod,1976,JJA,17.740540907118078
Dornod,1976,MAM,0.5386047363281478
Dornod,1976,SON,-0.09761691623261615
Dornod,1977,DJF,-21.70486145019529
Dornod,1977,JJA,18.63234592013891
Dornod,1977,MAM,2.4587049696180783
Dornod,1977,SON,1.5534790039062727
Dornod,1978,DJF,-19.136824968126064
Dornod,1978,JJA,18.442361111111133
Dornod,1978,MAM,1.9365363226996755
Dornod,1978,SON,1.05112236870662
Dornod,1979,DJF,-19.68846632639565
Dornod,1979,JJA,19.065011935763913
Dornod,1979,MAM,1.609478081597245
Dornod,1979,SON,0.24337700737849496
Dornod,1980,DJF,-19.037501949734136
Dornod,1980,JJA,19.73477918836808
Dornod,1980,MAM,-0.3149976942274078
Dornod,1980,SON,0.8147108289930783
Dornod,1981,DJF,-21.00760474734834
